timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-07T03:01:40.468078+07:00,Hà Nội,84,/dl/assets/svg/weather/ic-weather-04n.svg,10.3 km/h,86%
2026-01-07T04:01:26.909753+07:00,Hà Nội,88,/dl/assets/svg/weather/ic-weather-04n.svg,11.3 km/h,88%
2026-01-07T05:01:33.934885+07:00,Hà Nội,91,/dl/assets/svg/weather/ic-weather-04n.svg,11.2 km/h,87%
2026-01-07T06:01:32.757115+07:00,Hà Nội,97,/dl/assets/svg/weather/ic-weather-04n.svg,9.8 km/h,87%
2026-01-07T07:04:32.307168+07:00,Hà Nội,96,/dl/assets/svg/weather/ic-weather-04d.svg,8.9 km/h,82%
2026-01-07T08:29:52.034082+07:00,Hà Nội,117,/dl/assets/svg/weather/ic-weather-01d.svg,10.5 km/h,78%
2026-01-07T09:36:23.911455+07:00,Hà Nội,138,/dl/assets/svg/weather/ic-weather-01d.svg,17.2 km/h,75%
2026-01-07T10:29:33.226427+07:00,Hà Nội,129,/dl/assets/svg/weather/ic-weather-01d.svg,19.7 km/h,51%
2026-01-07T11:15:02.224942+07:00,Hà Nội,102,/dl/assets/svg/weather/ic-weather-01d.svg,18 km/h,45%
2026-01-07T12:05:06.264550+07:00,Hà Nội,103,/dl/assets/svg/weather/ic-weather-01d.svg,15.7 km/h,42%
2026-01-07T13:02:24.897198+07:00,Hà Nội,107,/dl/assets/svg/weather/ic-weather-02d.svg,13.3 km/h,38%
2026-01-07T14:04:29.621879+07:00,Hà Nội,103,/dl/assets/svg/weather/ic-weather-02d.svg,10.9 km/h,37%
2026-01-07T15:02:19.541146+07:00,Hà Nội,102,/dl/assets/svg/weather/ic-weather-01d.svg,9.5 km/h,38%
2026-01-07T16:04:56.914182+07:00,Hà Nội,102,/dl/assets/svg/weather/ic-weather-01d.svg,8.9 km/h,39%
2026-01-07T17:01:50.311823+07:00,Hà Nội,107,/dl/assets/svg/weather/ic-weather-01d.svg,8.9 km/h,39%
2026-01-07T18:01:31.469755+07:00,Hà Nội,142,/dl/assets/svg/weather/ic-weather-01d.svg,6.5 km/h,44%
2026-01-07T19:02:30.253829+07:00,Hà Nội,159,/dl/assets/svg/weather/ic-weather-01n.svg,5 km/h,52%
2026-01-07T20:14:11.937566+07:00,Hà Nội,173,/dl/assets/svg/weather/ic-weather-01n.svg,8.3 km/h,55%
2026-01-07T21:02:45.261630+07:00,Hà Nội,171,/dl/assets/svg/weather/ic-weather-01n.svg,9.9 km/h,55%
2026-01-07T22:02:24.115138+07:00,Hà Nội,177,/dl/assets/svg/weather/ic-weather-01n.svg,9.9 km/h,55%
2026-01-07T23:02:24.862395+07:00,Hà Nội,180,/dl/assets/svg/weather/ic-weather-01n.svg,9 km/h,58%
2026-01-08T00:04:31.834586+07:00,Hà Nội,179,/dl/assets/svg/weather/ic-weather-01n.svg,6.1 km/h,63%
2026-01-08T01:02:24.804586+07:00,Hà Nội,193,/dl/assets/svg/weather/ic-weather-01n.svg,6.1 km/h,63%
2026-01-08T02:03:39.008250+07:00,Hà Nội,203,/dl/assets/svg/weather/ic-weather-01n.svg,5.4 km/h,64%
2026-01-08T03:01:31.945852+07:00,Hà Nội,193,/dl/assets/svg/weather/ic-weather-01n.svg,4.6 km/h,65%
2026-01-08T04:01:29.744711+07:00,Hà Nội,188,/dl/assets/svg/weather/ic-weather-01n.svg,6.4 km/h,63%
2026-01-08T05:01:38.643490+07:00,Hà Nội,184,/dl/assets/svg/weather/ic-weather-01n.svg,6.6 km/h,62%
2026-01-08T06:02:09.859059+07:00,Hà Nội,184,/dl/assets/svg/weather/ic-weather-01n.svg,8.1 km/h,62%
2026-01-08T07:05:34.083885+07:00,Hà Nội,182,/dl/assets/svg/weather/ic-weather-01d.svg,7.9 km/h,71%
2026-01-08T08:29:33.329204+07:00,Hà Nội,170,/dl/assets/svg/weather/ic-weather-01d.svg,9.1 km/h,65%
2026-01-08T09:36:27.157292+07:00,Hà Nội,181,/dl/assets/svg/weather/ic-weather-01d.svg,10.8 km/h,48%
2026-01-08T10:29:26.483163+07:00,Hà Nội,180,/dl/assets/svg/weather/ic-weather-01d.svg,15.4 km/h,38%
2026-01-08T11:14:50.332963+07:00,Hà Nội,158,/dl/assets/svg/weather/ic-weather-01d.svg,17.4 km/h,35%
2026-01-08T12:04:09.330697+07:00,Hà Nội,158,/dl/assets/svg/weather/ic-weather-01d.svg,15 km/h,34%
2026-01-08T13:02:12.756731+07:00,Hà Nội,122,/dl/assets/svg/weather/ic-weather-01d.svg,15 km/h,34%
2026-01-08T14:03:57.963224+07:00,Hà Nội,111,/dl/assets/svg/weather/ic-weather-01d.svg,9.7 km/h,35%
2026-01-08T15:02:07.527829+07:00,Hà Nội,102,/dl/assets/svg/weather/ic-weather-01d.svg,9.7 km/h,35%
2026-01-08T16:04:33.949617+07:00,Hà Nội,105,/dl/assets/svg/weather/ic-weather-01d.svg,8.1 km/h,39%
2026-01-08T17:02:09.483488+07:00,Hà Nội,112,/dl/assets/svg/weather/ic-weather-01d.svg,8.1 km/h,39%
2026-01-08T18:01:33.805180+07:00,Hà Nội,122,/dl/assets/svg/weather/ic-weather-01d.svg,7.1 km/h,42%
2026-01-08T19:02:32.967366+07:00,Hà Nội,137,/dl/assets/svg/weather/ic-weather-01n.svg,7 km/h,46%
2026-01-08T20:14:34.037338+07:00,Hà Nội,178,/dl/assets/svg/weather/ic-weather-01n.svg,1.9 km/h,49%
2026-01-08T21:03:11.006465+07:00,Hà Nội,177,/dl/assets/svg/weather/ic-weather-03n.svg,2.3 km/h,48%
2026-01-08T22:02:59.171888+07:00,Hà Nội,191,/dl/assets/svg/weather/ic-weather-03n.svg,6.4 km/h,53%
2026-01-08T23:02:36.502760+07:00,Hà Nội,201,/dl/assets/svg/weather/ic-weather-04n.svg,8.1 km/h,58%
